311X223,311X88,311X25,311X26,311X87,311X86,311X154,311X89,311X189,311X90,311X188,311X59,311X190,311X171,311X152,311X164,311X187,311X191,311X22,311X6,311X163,311X203,311X7,311X205,311X207,310X56,300X14,300X9,311X55,300X3,300X6,311X129,311X56,220X67,311X170,220X71,300X20,300X10,311X20,300X2,311X155,311X151,311X60,300X7,300X13,311X204,520X351,210X204,520X246,520X144,Value
198.0,10.1,11823.0,11823.0,9.3,10.1,0.0,8.6,57.0,10.3,48.8,20170600000000.0,48.5,20170600000000.0,0.0,20170600000000.0,48.5,48.6,20170600000000.0,20170600000000.0,20170600000000.0,58.7,20170600000000.0,58.7,58.7,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.2,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.9,60360.0,20170600000000.0,60376.0,60376.0,2.962306311
50.0,8.9,2827.0,2854.0,8.4,8.9,-0.1,8.0,53.1,8.6,46.3,20170600000000.0,46.2,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.2,20170600000000.0,54.2,54.2,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.6,60361.0,20170600000000.0,60377.0,60377.0,2.732028564
53.0,8.2,3618.0,3645.0,8.0,8.1,-0.1,7.4,51.4,8.3,46.2,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.9,60768.0,20170600000000.0,60784.0,60784.0,2.94724567
53.0,8.2,3618.0,3645.0,8.0,8.1,-0.1,7.4,51.4,8.3,46.2,20170600000000.0,46.1,20170600000000.0,-0.1,20170600000000.0,46.2,46.2,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.9,60768.0,20170600000000.0,60784.0,60784.0,2.94724567
109.0,8.3,7602.0,7602.0,7.7,8.3,0.0,7.2,52.4,8.0,44.7,20170600000000.0,44.5,20170600000000.0,0.0,20170600000000.0,44.6,44.6,20170642819499.34,20170641589403.973,20170600000000.0,54.7,20170600000000.0,54.7,54.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170642741935.484,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.1,60744.0,20170600000000.0,60760.0,60760.0,2.877755523
109.0,8.3,7602.0,7602.0,7.7,8.3,0.0,7.2,52.4,8.0,44.7,20170600000000.0,44.5,20170600000000.0,0.0,20170600000000.0,44.6,44.6,20170642819499.34,20170641589403.973,20170600000000.0,54.7,20170600000000.0,54.7,54.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170642741935.484,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.1,60744.0,20170600000000.0,60760.0,60760.0,2.877755523
198.0,10.0,12540.0,12540.0,9.8,9.8,0.0,9.3,58.3,10.1,48.8,20170600000000.0,48.6,20170600000000.0,0.0,20170600000000.0,48.6,48.6,20170600000000.0,20170600000000.0,20170600000000.0,58.5,20170600000000.0,58.5,58.5,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.2,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.7,60746.0,20170600000000.0,60762.0,60762.0,2.975450932
198.0,10.0,12540.0,12540.0,9.8,9.8,0.0,9.3,58.3,10.1,48.8,20170600000000.0,48.6,20170600000000.0,0.0,20170600000000.0,48.6,48.6,20170600000000.0,20170600000000.0,20170600000000.0,58.5,20170600000000.0,58.5,58.5,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.2,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.7,60746.0,20170600000000.0,60762.0,60762.0,2.975450932
101.0,8.9,3378.0,3378.0,8.7,8.8,0.0,8.1,51.8,9.1,47.0,20170600000000.0,46.8,20170600000000.0,0.0,20170600000000.0,46.8,46.9,20170600000000.0,20170600000000.0,20170600000000.0,57.5,20170600000000.0,57.6,57.5,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170641721854.305,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.0,60748.0,20170600000000.0,60764.0,60764.0,2.783130311
101.0,8.9,3378.0,3378.0,8.7,8.8,0.0,8.1,51.8,9.1,47.0,20170600000000.0,46.8,20170600000000.0,0.0,20170600000000.0,46.8,46.9,20170600000000.0,20170600000000.0,20170600000000.0,57.5,20170600000000.0,57.6,57.5,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170641721854.305,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.0,60748.0,20170600000000.0,60764.0,60764.0,2.783130311
53.0,8.6,3615.0,3642.0,8.2,8.6,-0.1,7.7,52.0,8.7,46.2,20170600000000.0,46.2,20170600000000.0,-0.1,20170600000000.0,46.2,46.3,20170642819499.34,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170642741935.484,20170600000000.0,-0.1,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,60750.0,20170600000000.0,60766.0,60766.0,2.834119417
53.0,8.6,3615.0,3642.0,8.2,8.6,-0.1,7.7,52.0,8.7,46.2,20170600000000.0,46.2,20170600000000.0,-0.1,20170600000000.0,46.2,46.3,20170642819499.34,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170642741935.484,20170600000000.0,-0.1,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,60750.0,20170600000000.0,60766.0,60766.0,2.834119417
