311X25,311X26,311X223,311X88,311X87,311X86,311X189,311X89,311X90,311X188,311X190,311X154,311X203,311X191,311X205,311X187,311X207,311X59,311X171,311X22,311X7,311X6,311X164,311X152,311X204,311X163,311X129,520X351,520X353,520X144,520X246,520X345,311X20,300X3,520X1,311X55,210X1,300X14,300X9,300X6,311X170,310X56,311X56,330X140,330X157,220X67,330X147,300X20,300X10,220X71,Value
12528.0,12528.0,198.0,10.4,9.8,10.4,54.7,9.1,9.6,48.8,48.6,0.0,58.6,48.6,58.6,48.6,58.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.7,20170600000000.0,0.2,60593.0,60611.0,60609.0,60609.0,60611.0,20170642741935.484,20170645187165.777,53800.0,20170600000000.0,89.37,20170600000000.0,20170600000000.0,20170644531250.0,20170600000000.0,2017060000000000.0,20170600000000.0,88.56,88.557,2017060000000000.0,88.55,20170600000000.0,20170600000000.0,2017060000000000.0,3.197219462
12528.0,12528.0,198.0,10.4,9.8,10.4,54.7,9.1,9.6,48.8,48.6,0.0,58.6,48.6,58.6,48.6,58.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.7,20170600000000.0,0.2,60593.0,60611.0,60609.0,60609.0,60611.0,20170642741935.484,20170645187165.777,53800.0,20170600000000.0,99.97,20170600000000.0,20170600000000.0,20170644531250.0,20170600000000.0,2017060000000000.0,20170600000000.0,88.56,88.557,2017060000000000.0,88.55,20170600000000.0,20170600000000.0,2017060000000000.0,3.197219462
12529.0,12529.0,198.0,10.3,9.8,9.3,57.2,9.0,9.6,48.9,48.7,0.0,58.3,48.7,58.3,48.7,58.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.6,20170600000000.0,0.2,60599.0,60617.0,60615.0,60615.0,60617.0,20170642741935.484,20170600000000.0,53806.0,20170600000000.0,89.39,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,88.69,88.647,2017060000000000.0,88.56,20170600000000.0,20170600000000.0,2017060000000000.0,3.112323341
12529.0,12529.0,198.0,10.3,9.8,9.3,57.2,9.0,9.6,48.9,48.7,0.0,58.3,48.7,58.3,48.7,58.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.6,20170600000000.0,0.2,60599.0,60617.0,60615.0,60615.0,60617.0,20170642741935.484,20170600000000.0,53806.0,20170600000000.0,100.05,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,88.69,88.647,2017060000000000.0,88.56,20170600000000.0,20170600000000.0,2017060000000000.0,3.112323341
6783.0,6783.0,109.0,8.0,7.6,8.0,51.2,7.3,7.7,44.6,44.4,-0.1,54.8,44.4,54.8,44.4,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,60324.0,60342.0,60340.0,60340.0,60342.0,20170600000000.0,20170600000000.0,53579.0,20170600000000.0,101.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.15,77.15,2017060000000000.0,77.15,20170600000000.0,20170600000000.0,2017060000000000.0,2.756221803
11821.0,11821.0,198.0,9.7,9.4,9.4,56.1,9.1,10.2,48.6,48.6,0.0,58.6,48.6,58.6,48.6,58.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,58.5,20170600000000.0,0.2,60325.0,60343.0,60341.0,60341.0,60343.0,20170600000000.0,20170600000000.0,53580.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.15,77.15,2017060000000000.0,77.15,20170600000000.0,20170600000000.0,2017060000000000.0,3.122650814
11817.0,11817.0,198.0,9.9,9.5,9.9,55.3,8.6,9.8,48.7,48.5,0.0,58.8,48.5,58.8,48.5,58.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,58.0,20170600000000.0,0.2,60300.0,60318.0,60316.0,60316.0,60318.0,20170600000000.0,20170600000000.0,53555.0,20170600000000.0,101.05,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.2,77.173,2017060000000000.0,77.12,20170600000000.0,20170600000000.0,2017060000000000.0,2.952163652
2700.0,2700.0,101.0,8.9,8.6,8.8,52.7,8.2,8.8,46.9,46.8,0.0,57.4,46.8,57.4,46.8,57.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,60301.0,60319.0,60317.0,60317.0,60319.0,20170600000000.0,20170600000000.0,53556.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.2,77.2,2017060000000000.0,77.2,20170600000000.0,20170600000000.0,2017060000000000.0,3.068079987
2817.0,2844.0,50.0,8.1,7.8,8.1,51.0,7.4,8.0,46.3,46.2,-0.1,54.3,46.2,54.3,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.6,20170600000000.0,0.1,60302.0,60320.0,60318.0,60318.0,60320.0,20170642741935.484,20170600000000.0,53557.0,20170641918528.254,101.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.16,77.16,2017060000000000.0,77.16,20170600000000.0,20170600000000.0,2017060000000000.0,2.652616912
2704.0,2704.0,101.0,8.8,8.4,8.7,53.4,7.4,9.5,47.0,46.8,0.0,57.5,46.8,57.5,46.8,57.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,60313.0,60331.0,60329.0,60329.0,60331.0,20170600000000.0,20170600000000.0,53568.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.16,77.157,2017060000000000.0,77.15,20170600000000.0,20170600000000.0,2017060000000000.0,2.954648254
2821.0,2848.0,50.0,8.1,7.8,8.1,51.3,7.4,8.5,46.3,46.1,-0.1,54.3,46.2,54.3,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.7,20170600000000.0,0.1,60314.0,60332.0,60330.0,60330.0,60332.0,20170600000000.0,20170600000000.0,53569.0,20170600000000.0,101.05,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.15,77.137,2017060000000000.0,77.13,20170600000000.0,20170600000000.0,2017060000000000.0,2.739788864
6780.0,6780.0,109.0,8.0,7.6,7.9,50.8,7.0,7.6,44.6,44.4,-0.1,54.7,44.4,54.8,44.4,54.7,20170600000000.0,20170600000000.0,20170600000000.0,20170641321044.547,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,60315.0,60333.0,60331.0,60331.0,60333.0,20170600000000.0,20170600000000.0,53570.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170641857335.13,2017060000000000.0,20170600000000.0,77.13,77.13,2017060000000000.0,77.13,20170600000000.0,20170600000000.0,2017060000000000.0,2.908289216
2824.0,2851.0,50.0,8.5,8.2,8.5,51.9,7.8,8.0,46.3,46.2,-0.1,54.1,46.2,54.2,46.2,54.1,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.6,20170600000000.0,0.1,60323.0,60341.0,60339.0,60339.0,60341.0,20170600000000.0,20170600000000.0,53578.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.21,77.18,2017060000000000.0,77.12,20170600000000.0,20170600000000.0,2017060000000000.0,2.911308341
2725.0,2725.0,101.0,9.1,8.6,9.1,52.0,8.2,8.9,46.9,46.7,0.0,57.5,46.8,57.5,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,20437.0,20461.0,20460.0,20461.0,20461.0,20170600000000.0,20170600000000.0,14540.0,20170600000000.0,100.45,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.38,77.35,2017060000000000.0,77.29,20170600000000.0,20170600000000.0,2017060000000000.0,2.77797922
2838.0,2865.0,50.0,8.6,8.2,8.6,53.3,7.7,8.9,46.3,46.1,-0.1,54.3,46.2,54.3,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.7,20170600000000.0,0.1,20413.0,20437.0,20436.0,20437.0,20437.0,20170600000000.0,20170600000000.0,14516.0,20170600000000.0,100.35,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.3,77.293,2017060000000000.0,77.29,20170600000000.0,20170600000000.0,2017060000000000.0,2.561720852
6798.0,6798.0,109.0,8.4,7.5,8.4,50.8,7.0,8.6,44.6,44.4,0.0,54.8,44.4,54.9,44.4,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,20417.0,20441.0,20440.0,20441.0,20441.0,20170600000000.0,20170645187165.777,14520.0,20170600000000.0,100.35,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.29,77.29,2017060000000000.0,77.29,20170600000000.0,20170600000000.0,2017060000000000.0,2.751734564
11837.0,11837.0,198.0,10.3,9.6,10.3,54.3,9.1,9.6,48.8,48.5,0.0,58.7,48.5,58.7,48.5,58.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.9,20170600000000.0,0.2,20421.0,20445.0,20444.0,20445.0,20445.0,20170600000000.0,20170600000000.0,14524.0,20170600000000.0,100.35,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.29,77.283,2017060000000000.0,77.28,20170600000000.0,20170600000000.0,2017060000000000.0,3.018343098
2721.0,2721.0,101.0,9.1,8.3,9.1,52.2,7.8,8.8,46.9,46.8,0.0,57.7,46.8,57.8,46.8,57.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170642139175.258,0.0,57.4,20170600000000.0,0.1,20425.0,20449.0,20448.0,20449.0,20449.0,20170600000000.0,20170600000000.0,14528.0,20170600000000.0,100.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.29,77.29,2017060000000000.0,77.29,20170600000000.0,20170600000000.0,2017060000000000.0,2.69196539
2723.0,2723.0,101.0,8.8,8.4,8.8,52.4,8.0,8.8,47.0,46.8,-0.1,57.5,46.8,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170641321044.547,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,20431.0,20455.0,20454.0,20455.0,20455.0,20170600000000.0,20170600000000.0,14534.0,20170600000000.0,100.4,20170600000000.0,20170600000000.0,20170600000000.0,20170641857335.13,2017060000000000.0,20170600000000.0,77.29,77.29,2017060000000000.0,77.29,20170600000000.0,20170600000000.0,2017060000000000.0,2.722004799
6804.0,6804.0,109.0,8.2,7.8,8.2,50.0,7.5,7.9,44.6,44.4,-0.1,54.7,44.5,54.7,44.5,54.7,20170600000000.0,20170600000000.0,20170600000000.0,20170641321044.547,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,20435.0,20459.0,20458.0,20459.0,20459.0,20170600000000.0,20170600000000.0,14538.0,20170600000000.0,100.45,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.29,77.287,2017060000000000.0,77.28,20170600000000.0,20170600000000.0,2017060000000000.0,2.769098405
6785.0,6785.0,109.0,8.0,7.6,7.6,50.5,7.1,7.8,44.6,44.4,0.0,54.7,44.4,54.7,44.4,54.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,60359.0,60377.0,60375.0,60375.0,60377.0,20170600000000.0,20170600000000.0,53611.0,20170600000000.0,0.0,20170600000000.0,20170643861892.586,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.15,77.15,2017060000000000.0,77.15,20170600000000.0,20170600000000.0,2017060000000000.0,2.649478629
11823.0,11823.0,198.0,10.1,9.3,10.1,57.0,8.6,10.3,48.8,48.5,0.0,58.7,48.6,58.7,48.5,58.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.9,20170600000000.0,0.2,60360.0,60378.0,60376.0,60376.0,60378.0,20170600000000.0,20170600000000.0,53612.0,20170600000000.0,100.65,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.15,77.15,2017060000000000.0,77.15,20170600000000.0,20170600000000.0,2017060000000000.0,2.962306311
2827.0,2854.0,50.0,8.9,8.4,8.9,53.1,8.0,8.6,46.3,46.2,-0.1,54.2,46.2,54.2,46.2,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.6,20170600000000.0,0.1,60361.0,60379.0,60377.0,60377.0,60379.0,20170600000000.0,20170600000000.0,53613.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,77.07,77.067,2017060000000000.0,77.06,20170600000000.0,20170600000000.0,2017060000000000.0,2.732028564
3618.0,3645.0,53.0,8.2,8.0,8.1,51.4,7.4,8.3,46.2,46.1,-0.1,54.3,46.2,54.4,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.9,20170600000000.0,0.1,60768.0,60786.0,60784.0,60784.0,60786.0,20170600000000.0,20170600000000.0,53964.0,20170600000000.0,101.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.58,87.58,2017060000000000.0,87.58,20170600000000.0,20170600000000.0,2017060000000000.0,2.94724567
3618.0,3645.0,53.0,8.2,8.0,8.1,51.4,7.4,8.3,46.2,46.1,-0.1,54.3,46.2,54.4,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.9,20170600000000.0,0.1,60768.0,60786.0,60784.0,60784.0,60786.0,20170600000000.0,20170600000000.0,53964.0,20170600000000.0,100.15,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.58,87.58,2017060000000000.0,87.58,20170600000000.0,20170600000000.0,2017060000000000.0,2.94724567
7602.0,7602.0,109.0,8.3,7.7,8.3,52.4,7.2,8.0,44.7,44.5,0.0,54.7,44.6,54.7,44.6,54.6,20170600000000.0,20170600000000.0,20170642819499.34,20170600000000.0,20170641589403.973,20170600000000.0,0.0,54.1,20170600000000.0,0.0,60744.0,60762.0,60760.0,60760.0,60762.0,20170642741935.484,20170600000000.0,53940.0,20170600000000.0,101.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.64,87.633,2017060000000000.0,87.63,20170600000000.0,20170600000000.0,2017060000000000.0,2.877755523
7602.0,7602.0,109.0,8.3,7.7,8.3,52.4,7.2,8.0,44.7,44.5,0.0,54.7,44.6,54.7,44.6,54.6,20170600000000.0,20170600000000.0,20170642819499.34,20170600000000.0,20170641589403.973,20170600000000.0,0.0,54.1,20170600000000.0,0.0,60744.0,60762.0,60760.0,60760.0,60762.0,20170642741935.484,20170600000000.0,53940.0,20170600000000.0,100.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.64,87.633,2017060000000000.0,87.63,20170600000000.0,20170600000000.0,2017060000000000.0,2.877755523
12540.0,12540.0,198.0,10.0,9.8,9.8,58.3,9.3,10.1,48.8,48.6,0.0,58.5,48.6,58.5,48.6,58.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.7,20170600000000.0,0.2,60746.0,60764.0,60762.0,60762.0,60764.0,20170600000000.0,20170600000000.0,53942.0,20170600000000.0,89.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.63,87.63,2017060000000000.0,87.63,20170600000000.0,20170600000000.0,2017060000000000.0,2.975450932
12540.0,12540.0,198.0,10.0,9.8,9.8,58.3,9.3,10.1,48.8,48.6,0.0,58.5,48.6,58.5,48.6,58.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.7,20170600000000.0,0.2,60746.0,60764.0,60762.0,60762.0,60764.0,20170600000000.0,20170600000000.0,53942.0,20170600000000.0,100.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.63,87.63,2017060000000000.0,87.63,20170600000000.0,20170600000000.0,2017060000000000.0,2.975450932
3378.0,3378.0,101.0,8.9,8.7,8.8,51.8,8.1,9.1,47.0,46.8,0.0,57.5,46.9,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,60748.0,60766.0,60764.0,60764.0,60766.0,20170600000000.0,20170600000000.0,53944.0,20170600000000.0,89.37,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170641721854.305,87.6,87.597,2017060000000000.0,87.59,20170600000000.0,20170600000000.0,2017060000000000.0,2.783130311
3378.0,3378.0,101.0,8.9,8.7,8.8,51.8,8.1,9.1,47.0,46.8,0.0,57.5,46.9,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,20170600000000.0,0.1,60748.0,60766.0,60764.0,60764.0,60766.0,20170600000000.0,20170600000000.0,53944.0,20170600000000.0,100.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170641721854.305,87.6,87.597,2017060000000000.0,87.59,20170600000000.0,20170600000000.0,2017060000000000.0,2.783130311
3615.0,3642.0,53.0,8.6,8.2,8.6,52.0,7.7,8.7,46.2,46.2,-0.1,54.3,46.3,54.4,46.2,54.3,20170600000000.0,20170600000000.0,20170642819499.34,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.2,20170600000000.0,0.1,60750.0,60768.0,60766.0,60766.0,60768.0,20170642741935.484,20170600000000.0,53946.0,20170600000000.0,101.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.6,87.6,2017060000000000.0,87.6,20170600000000.0,20170600000000.0,2017060000000000.0,2.834119417
3615.0,3642.0,53.0,8.6,8.2,8.6,52.0,7.7,8.7,46.2,46.2,-0.1,54.3,46.3,54.4,46.2,54.3,20170600000000.0,20170600000000.0,20170642819499.34,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.2,20170600000000.0,0.1,60750.0,60768.0,60766.0,60766.0,60768.0,20170642741935.484,20170600000000.0,53946.0,20170600000000.0,100.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.6,87.6,2017060000000000.0,87.6,20170600000000.0,20170600000000.0,2017060000000000.0,2.834119417
12541.0,12541.0,198.0,10.2,9.6,10.2,55.2,9.1,9.8,48.8,48.6,0.0,58.5,48.6,58.6,48.6,58.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.8,20170600000000.0,0.2,60752.0,60770.0,60768.0,60768.0,60770.0,20170642741935.484,20170600000000.0,53948.0,20170600000000.0,89.34,20170643943298.97,20170643861892.586,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.72,87.68,2017060000000000.0,87.6,20170600000000.0,20170600000000.0,2017060000000000.0,3.133830561
12541.0,12541.0,198.0,10.2,9.6,10.2,55.2,9.1,9.8,48.8,48.6,0.0,58.5,48.6,58.6,48.6,58.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.8,20170600000000.0,0.2,60752.0,60770.0,60768.0,60768.0,60770.0,20170642741935.484,20170600000000.0,53948.0,20170600000000.0,100.15,20170643943298.97,20170643861892.586,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,87.72,87.68,2017060000000000.0,87.6,20170600000000.0,20170600000000.0,2017060000000000.0,3.133830561
